,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.47988295555114746,0.22611302137374878,1.1737709954958722,0.3237561285495758,0.4760906994342804,0.1659420132637024,0.6617646813392639,0.44568055868148804,0.9193900613223805,0.274910032749176,0.8168318867683411,0.31470587849617004
1,0.6664228439331055,0.5989167094230652,0.8040735430759327,0.23211529850959778,0.7579950094223022,0.5105589628219604,0.7147058844566345,0.6343002915382385,0.77039933905882,0.21664415299892426,0.7389004230499268,0.5588235259056091
2,0.7344549894332886,0.7188141345977783,0.64051820487111,0.1890137791633606,0.7897117137908936,0.6625260710716248,0.6705882549285889,0.6489651799201965,0.7823301203110639,0.20537468791007996,0.7164246439933777,0.5970588326454163
3,0.7827359437942505,0.7623439431190491,0.5525381820604761,0.16665412485599518,0.8167873620986938,0.7174946665763855,0.7764706015586853,0.7590518593788147,0.6200597233632031,0.1723758429288864,0.8088815212249756,0.7176470756530762
4,0.8098024725914001,0.8017308712005615,0.48857862975968874,0.14681167900562286,0.8401711583137512,0.7683230042457581,0.770588219165802,0.7646740674972534,0.5864941197283128,0.15871407091617584,0.8181238174438477,0.720588207244873
5,0.8383321166038513,0.8377353549003601,0.42047018503828826,0.12675750255584717,0.8749494552612305,0.8051760196685791,0.7735294103622437,0.7714545130729675,0.5563211002770592,0.15385307371616364,0.813424289226532,0.7352941036224365
6,0.8573518395423889,0.8540844917297363,0.37905799117329003,0.11636945605278015,0.8843914866447449,0.827122151851654,0.7176470756530762,0.718870997428894,0.7368311619057375,0.15952381491661072,0.7402663230895996,0.6999999284744263
7,0.869787871837616,0.8677999973297119,0.3513590303231262,0.1077290028333664,0.8932332992553711,0.8451346158981323,0.8088235259056091,0.7983019948005676,0.5428799592396792,0.13408105075359344,0.8222505450248718,0.7764706015586853
8,0.8990489840507507,0.892098069190979,0.29567526299411045,0.09316807985305786,0.9101330041885376,0.8755694627761841,0.8029412031173706,0.8005484938621521,0.5870232582092285,0.1391638070344925,0.8239016532897949,0.779411792755127
9,0.9275786280632019,0.9264302849769592,0.2178871506810101,0.07002880424261093,0.9394240379333496,0.9144928455352783,0.7852941155433655,0.7858065962791443,0.5781089347951552,0.12982608377933502,0.808866024017334,0.7647058963775635
10,0.9305047392845154,0.9312859177589417,0.19634258829400586,0.06102216988801956,0.9408310651779175,0.9224639534950256,0.7676470875740051,0.7631697654724121,0.7114500438465792,0.14263229072093964,0.7807534337043762,0.7470587491989136
11,0.929773211479187,0.9264940023422241,0.19299190529590116,0.06371745467185974,0.93861985206604,0.9152176380157471,0.779411792755127,0.7807141542434692,0.6579078961821163,0.12380538135766983,0.7917866110801697,0.7705882787704468
12,0.9268471002578735,0.9265172481536865,0.2057273484815536,0.06601261347532272,0.9355370402336121,0.9181160926818848,0.779411792755127,0.7812930941581726,0.6308978419093525,0.1193389743566513,0.7927244305610657,0.7705881595611572
13,0.9612289667129517,0.9629588723182678,0.11785073491152656,0.0401884987950325,0.9691662788391113,0.9572467803955078,0.8176470398902893,0.8131222128868103,0.6354265664430225,0.11213124543428421,0.8207430839538574,0.8058823943138123
14,0.9743964672088623,0.9745625853538513,0.09655260842296226,0.03366946801543236,0.9768118262290955,0.9724640846252441,0.820588231086731,0.8218703269958496,0.6488634882604375,0.1072189211845398,0.823219895362854,0.8205883502960205
15,0.980248749256134,0.9809921979904175,0.07423341576753957,0.026976391673088074,0.9846302270889282,0.9775363206863403,0.800000011920929,0.8085139989852905,0.6641927124822841,0.10778780281543732,0.8176299333572388,0.8000000715255737
16,0.980248749256134,0.9803003668785095,0.0634519745011207,0.022787705063819885,0.9825707077980042,0.9782609939575195,0.8058823347091675,0.810558021068573,0.7704717133413342,0.11067350208759308,0.8154798150062561,0.8058823347091675
17,0.9722018837928772,0.9685646891593933,0.08289968496530528,0.029214829206466675,0.9703444242477417,0.966873824596405,0.8323529362678528,0.8358220458030701,0.6767373540822197,0.10292694717645645,0.8425697684288025,0.8294118046760559
18,0.9882955551147461,0.9883315563201904,0.05220173420445842,0.020057475194334984,0.9897788166999817,0.9869565963745117,0.8029412031173706,0.8003016710281372,0.8167197577217046,0.11078734695911407,0.803715169429779,0.7970587611198425
19,0.9890270829200745,0.9890933036804199,0.04649275517034608,0.0169833954423666,0.9898169636726379,0.9884058833122253,0.7823529243469238,0.7823529243469238,0.9812882078044555,0.11516670137643814,0.7823529243469238,0.7823529243469238
20,0.9912216663360596,0.9913043975830078,0.0397537049565576,0.013472430408000946,0.9913043975830078,0.9913043975830078,0.8117647171020508,0.811764657497406,0.8155137633576113,0.10281352698802948,0.811764657497406,0.811764657497406
21,0.9956108331680298,0.9952806234359741,0.02172782525199451,0.009055481292307377,0.9956522583961487,0.9949276447296143,0.7970588207244873,0.7992458939552307,0.9648202657699585,0.11056456714868546,0.8015480637550354,0.7970588803291321
22,0.9839063882827759,0.98366779088974,0.04744275939605187,0.018169274553656578,0.9847826957702637,0.9826087355613708,0.8088235259056091,0.8116735219955444,0.8023380286553327,0.10252957046031952,0.8179051280021667,0.805882453918457
23,0.994147777557373,0.9949089884757996,0.02602784926359267,0.010675095021724701,0.9956522583961487,0.9942028522491455,0.8029412031173706,0.8003016114234924,0.9762707786524997,0.10741990059614182,0.803715169429779,0.7970588207244873
24,0.9963423609733582,0.9963768124580383,0.01635838486875892,0.006929310970008373,0.9963768124580383,0.9963768124580383,0.8323529362678528,0.8336349129676819,0.9057556184775689,0.0924338698387146,0.8349844813346863,0.8323529362678528
