,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.3638392984867096,0.03076609969139099,1.3235003421349185,0.3601042330265045,0.10426807403564453,0.020000001415610313,0.4464285671710968,0.14607565104961395,1.193082720041275,0.3384079337120056,0.75,0.0833333432674408
1,0.5970982313156128,0.4373011589050293,0.987274827967797,0.2858245074748993,0.6985588073730469,0.3425000309944153,0.5625,0.5953054428100586,0.8964998076359431,0.24291010200977325,0.7387043833732605,0.5
2,0.71875,0.6950623989105225,0.6923363009201629,0.20610187947750092,0.8076774477958679,0.6150001287460327,0.7232142686843872,0.6835744976997375,0.6914205973347028,0.19880713522434235,0.7392125129699707,0.637499988079071
3,0.7689732313156128,0.754473090171814,0.5831454547920397,0.17268605530261993,0.8267942070960999,0.6988889575004578,0.7142857313156128,0.7289770245552063,0.6487779865662257,0.19277966022491455,0.7898586392402649,0.6791666150093079
4,0.7935267686843872,0.7904807925224304,0.5041577773434776,0.15272191166877747,0.8381983637809753,0.7502778172492981,0.7366071343421936,0.7309649586677551,0.6258903021613756,0.17499296367168427,0.7686781883239746,0.699999988079071
5,0.8046875,0.7926778793334961,0.49275286296116455,0.14921975135803223,0.8343363404273987,0.7566665410995483,0.7232142686843872,0.7173143029212952,0.6258528530597687,0.15885736048221588,0.7573335766792297,0.6833333969116211
6,0.8236607313156128,0.8144879937171936,0.43487600037561996,0.1331685185432434,0.8593465089797974,0.7766665816307068,0.7991071343421936,0.7873110771179199,0.5214752368628979,0.1426149159669876,0.8199173808097839,0.7583333849906921
7,0.84375,0.8402252197265625,0.3990825787851853,0.1225704774260521,0.8683993816375732,0.8158332109451294,0.7276785969734192,0.7351090908050537,0.6043730266392231,0.14554598927497864,0.750554621219635,0.7208333015441895
8,0.8448660969734192,0.843389630317688,0.3663203452181603,0.11600279062986374,0.870546817779541,0.8194444179534912,0.7901785969734192,0.777736485004425,0.5193825935324033,0.1392999291419983,0.794980525970459,0.7625000476837158
9,0.8638392686843872,0.8628960251808167,0.3480075177337442,0.10882242769002914,0.8867582678794861,0.8416666388511658,0.8080357313156128,0.8027737736701965,0.48600101470947266,0.13157300651073456,0.834352433681488,0.7750000953674316
10,0.875,0.8706268072128296,0.34106400715453283,0.10132122039794922,0.888628363609314,0.8541666865348816,0.75,0.7526314854621887,0.5925267289082209,0.1463315784931183,0.7645711898803711,0.7416667342185974
11,0.8850446343421936,0.8775904178619385,0.31406726787931155,0.1009342148900032,0.8981022238731384,0.8597224950790405,0.7901785969734192,0.7823252081871033,0.4863638033469518,0.12774011492729187,0.8095953464508057,0.7583333849906921
12,0.8973214030265808,0.8945469260215759,0.26443183997512926,0.08454819023609161,0.9070175886154175,0.8833333253860474,0.7901785969734192,0.8020009398460388,0.5106238797307014,0.1310545653104782,0.8336989283561707,0.7750000357627869
13,0.8950892686843872,0.8985623121261597,0.26623491666811916,0.08359970152378082,0.9141693115234375,0.8841667175292969,0.7723214030265808,0.7673180103302002,0.5725428014993668,0.12948191165924072,0.7928118705749512,0.7458333373069763
14,0.9229910969734192,0.9225698709487915,0.21931850790445293,0.07358051091432571,0.9279680252075195,0.9175000786781311,0.7857142686843872,0.8038124442100525,0.466529056429863,0.12304265797138214,0.8123782277107239,0.7958333492279053
15,0.9252232313156128,0.9239017963409424,0.20210734821323836,0.06487461179494858,0.9322808980941772,0.9161112308502197,0.8080357313156128,0.8164022564888,0.4876200358072917,0.11930987983942032,0.8298976421356201,0.8041666150093079
16,0.9285714030265808,0.9309805035591125,0.18937233890340263,0.06269341707229614,0.939536988735199,0.9230555891990662,0.8214285969734192,0.8319218754768372,0.46983186652263004,0.11027195304632187,0.8394005298614502,0.824999988079071
17,0.9408482313156128,0.9431838393211365,0.14894948626169935,0.051011823117733,0.9509211778640747,0.9358335137367249,0.75,0.7607511878013611,0.604122644290328,0.14325477182865143,0.7722222208976746,0.75
18,0.9508928656578064,0.9500982761383057,0.14867663569748402,0.05191577225923538,0.9566959738731384,0.9438890814781189,0.8035714030265808,0.8172008991241455,0.5003691576421261,0.11428381502628326,0.8221490979194641,0.8125
19,0.953125,0.9514764547348022,0.14348112533168336,0.04659005254507065,0.9554388523101807,0.9477779865264893,0.7455357313156128,0.7447368502616882,0.8092029243707657,0.13483291864395142,0.7481481432914734,0.7416666150093079
20,0.9520089030265808,0.9523589015007019,0.14327428608001874,0.04653724282979965,0.9548930525779724,0.9500002264976501,0.7723214030265808,0.7768836617469788,0.6305390124519666,0.11908935010433197,0.7880361080169678,0.7666666507720947
21,0.9609375,0.9633405804634094,0.11311773907592786,0.04117836803197861,0.9671493768692017,0.9597223997116089,0.8214285969734192,0.8353632092475891,0.5072884534796079,0.1091110035777092,0.8462719321250916,0.824999988079071
22,0.9665178656578064,0.9656273722648621,0.10117901195189916,0.035604752600193024,0.966296374797821,0.9650000929832458,0.75,0.7530982494354248,0.7304145557185014,0.12502440810203552,0.7563596367835999,0.75
23,0.9397321343421936,0.9407089948654175,0.13753816092919027,0.046934571117162704,0.9465970396995544,0.9352778792381287,0.8169642686843872,0.8228632807731628,0.533076640839378,0.1096445769071579,0.8337718844413757,0.8125
24,0.9877232313156128,0.9888604283332825,0.06290579075409498,0.02462449111044407,0.9900000691413879,0.9877778887748718,0.8125,0.8260683417320251,0.5305687685807546,0.10239645093679428,0.8315789103507996,0.8208333849906921
