,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.5185185074806213,0.5170454382896423,0.7013299774240564,0.49827614426612854,0.5170454978942871,0.5170454978942871,0.5,0.5041666030883789,0.6922740538914999,0.49945297837257385,0.5041666626930237,0.5041666626930237
1,0.49074074625968933,0.48749998211860657,0.6899543581185518,0.49817949533462524,0.48750001192092896,0.48750001192092896,0.5,0.49583330750465393,0.6870325605074564,0.49592679738998413,0.49583330750465393,0.49583330750465393
2,0.5416666865348816,0.5443181395530701,0.6872210248752877,0.4966001808643341,0.5443181991577148,0.5443181991577148,0.5,0.49583330750465393,0.6804286241531372,0.49244993925094604,0.49583330750465393,0.49583330750465393
3,0.5509259104728699,0.5477272272109985,0.6828910653237943,0.4936424791812897,0.5477272868156433,0.5477272868156433,0.5357142686843872,0.5291666388511658,0.6710652709007263,0.48658546805381775,0.5291666984558105,0.5291666984558105
4,0.6111111044883728,0.6159090399742126,0.6708468761709001,0.4874122142791748,0.6159090995788574,0.6159090995788574,0.5,0.49583330750465393,0.6641209324200948,0.4782447814941406,0.49583330750465393,0.49583330750465393
5,0.5509259104728699,0.551136314868927,0.6572153435813056,0.471914678812027,0.5511363744735718,0.5511363744735718,0.5892857313156128,0.5791666507720947,0.6652199824651083,0.4780513346195221,0.5791666507720947,0.5791666507720947
6,0.6064814925193787,0.6045454144477844,0.6398905018965403,0.4658215045928955,0.6045454740524292,0.6045454740524292,0.6964285969734192,0.6874999403953552,0.6242378354072571,0.45839378237724304,0.6875,0.6875
7,0.75,0.7522726655006409,0.5962146895903128,0.44081899523735046,0.7522726655006409,0.7522726655006409,0.6785714030265808,0.6791666150093079,0.5890968044598898,0.42748382687568665,0.6791666150093079,0.6791666150093079
8,0.6898148059844971,0.6874999403953552,0.5671944154633416,0.4057120680809021,0.6875,0.6875,0.6785714030265808,0.6833333373069763,0.5644960999488831,0.39951756596565247,0.6833333373069763,0.6833333373069763
9,0.7638888955116272,0.7636363506317139,0.5212705350584455,0.3766014575958252,0.7636363506317139,0.7636363506317139,0.7142857313156128,0.7124999165534973,0.5171204706033071,0.37461143732070923,0.7125000357627869,0.7125000357627869
10,0.8101851940155029,0.8102272152900696,0.5009644070157299,0.3574872612953186,0.8102272152900696,0.8102272152900696,0.6428571343421936,0.6499999165534973,0.5736547708511353,0.37776845693588257,0.6500000357627869,0.6500000357627869
11,0.7592592835426331,0.7579545378684998,0.48456815381844837,0.33666908740997314,0.7579545378684998,0.7579545378684998,0.7678571343421936,0.762499988079071,0.4847942491372426,0.3438784182071686,0.762499988079071,0.762499988079071
12,0.7361111044883728,0.7386362552642822,0.484909819232093,0.3434585928916931,0.7386363744735718,0.7386363744735718,0.7321428656578064,0.7166666388511658,0.5408650239308676,0.3526453971862793,0.7166666984558105,0.7166666984558105
13,0.8055555820465088,0.8056817650794983,0.44180319982546346,0.3204840421676636,0.8056817650794983,0.8056817650794983,0.75,0.7458333373069763,0.4524000287055969,0.3232101500034332,0.7458333373069763,0.7458333373069763
14,0.8703703880310059,0.8693181872367859,0.3920903934372796,0.2854231894016266,0.8693181872367859,0.8693181872367859,0.7678571343421936,0.7666666507720947,0.43468807140986127,0.3044184148311615,0.7666666507720947,0.7666666507720947
15,0.8888888955116272,0.8909091353416443,0.3571203759423009,0.2604065537452698,0.8909091949462891,0.8909091949462891,0.7857142686843872,0.7874999642372131,0.5216389894485474,0.319114625453949,0.7874999642372131,0.7874999642372131
16,0.8379629850387573,0.8352271914482117,0.38085782058812956,0.2601279020309448,0.8352272510528564,0.8352272510528564,0.7321428656578064,0.7374999523162842,0.5793301065762838,0.33131512999534607,0.737500011920929,0.737500011920929
17,0.8842592835426331,0.884090781211853,0.31136851923333275,0.2349628210067749,0.8840908408164978,0.8840908408164978,0.8392857313156128,0.8374999165534973,0.4300813277562459,0.270818829536438,0.8375000357627869,0.8375000357627869
18,0.8518518805503845,0.8488636016845703,0.34695706571693774,0.24099628627300262,0.8488636612892151,0.8488636612892151,0.8214285969734192,0.8166666030883789,0.370098739862442,0.2566106915473938,0.8166666626930237,0.8166666626930237
19,0.8240740895271301,0.824999988079071,0.36670407432096974,0.24822138249874115,0.824999988079071,0.824999988079071,0.7857142686843872,0.7874999642372131,0.48458370566368103,0.28313443064689636,0.7874999642372131,0.7874999642372131
20,0.9305555820465088,0.9306817650794983,0.261739924274109,0.20215949416160583,0.9306818246841431,0.9306818246841431,0.8214285969734192,0.8291666507720947,0.45056021213531494,0.2617482542991638,0.8291666507720947,0.8291666507720947
21,0.9444444179534912,0.9443180561065674,0.22112473569534444,0.1756366491317749,0.9443180561065674,0.9443180561065674,0.8571428656578064,0.8666666150093079,0.4110431671142578,0.24364788830280304,0.8666666150093079,0.8666666150093079
22,0.9675925970077515,0.9681816697120667,0.17411471392821382,0.13614290952682495,0.9681817889213562,0.9681817889213562,0.8214285969734192,0.8333333134651184,0.3612951685984929,0.2225733995437622,0.8333333134651184,0.8333333134651184
23,0.9537037014961243,0.9545454382896423,0.16035870793792936,0.12583626806735992,0.9545454382896423,0.9545454382896423,0.7857142686843872,0.791666567325592,0.6230322420597076,0.25875672698020935,0.7916666865348816,0.7916666865348816
24,0.9259259104728699,0.9261363744735718,0.1872455190729212,0.13709241151809692,0.9261363744735718,0.9261363744735718,0.7857142686843872,0.7958332896232605,0.5594016313552856,0.2743390202522278,0.7958333492279053,0.7958333492279053
